stemming;anjuran;larangan;informasi
['kena', 'baju', 'celana', 'mantel', 'pakai', 'beri', 'minyak', 'wangi', 'wewangian', 'daun', 'tumbuh', 'siapa', 'milik', 'sandal', 'kena', 'sepatu', 'hendak', 'potong', 'hingga', 'ada', 'bawah', 'mata', 'kaki', 'nafi', 'ibnu', 'umar', 'nabi'];1;0;1
['nabi', 'masuk', 'kabah', 'sama', 'usamah', 'bin', 'zaid', 'utsman', 'bin', 'thalhah', 'bilal', 'waktu', 'cukup', 'lama', 'kemudian', 'beliau', 'keluar', 'aku', 'orang', 'pertama', 'kali', 'masuk', 'beliau', 'keluar', 'aku', 'lantas', 'tanya', 'bilal', 'beliau', 'tadi', 'laksana', 'shalat', 'bilal', 'jawab', 'tiang', 'depan'];0;0;1
['tambat', 'tunggang', 'lalu', 'shalat', 'hadap', 'arah', 'aku', 'nafi', 'kata', 'kamu', 'pernah', 'lihat', 'tunggang', 'jalan', 'pergi', 'ibnu', 'umar', 'jawab', 'beliau', 'ambil', 'tali', 'pelana', 'lalu', 'letak', 'depan', 'kemudian', 'shalat', 'hadap', 'arahnyanya', 'ibnu', 'umar', 'pernah', 'laku'];0;0;1
['keluar', 'shalat', 'ied', 'beliau', 'minta', 'buah', 'tombak', 'lalu', 'tancap', 'hadap', 'kemudian', 'beliau', 'shalat', 'hadap', 'arah', 'orangorang', 'shalat', 'belakang', 'beliau', 'buat', 'pergi', 'kemudian', 'terus', 'pimpin', 'khulafa', 'rasyidun'];0;0;1
['salah', 'orang', 'kalian', 'diri', 'shalat', 'jangan', 'ludah', 'arah', 'depan', 'sedang', 'hadap', 'allah', 'ada', 'tempat', 'shalatnya', 'jangan', 'belah', 'kanan', 'sana', 'malaikat', 'hendak', 'ludah', 'arah', 'kiri', 'bawah', 'kaki', 'kemudian', 'kubur'];1;1;1
['moga', 'allah', 'beri', 'baik', 'dengar', 'nabi', 'shallallahu', 'alaihi', 'wa', 'salam', 'sabda', 'wahai', 'hassan', 'penuh', 'panggil', 'rasulullah', 'shallallahu', 'alaihi', 'wa', 'salam', 'minta', 'lawan', 'kaum', 'kafir', 'allah', 'kuat', 'ruhul', 'qudus', 'malaikat', 'jibril', 'abu', 'hurairah', 'jawab'];1;0;1
['nabi', 'keluar', 'temu', 'terik', 'matahari', 'kemudian', 'beliau', 'beri', 'bejana', 'isi', 'air', 'lalu', 'beliau', 'berwudlu', 'kerja', 'shalat', 'zhuhur', 'ashar', 'sama', 'hadap', 'tancap', 'buah', 'tonggak', 'wanita', 'keledai', 'lalu', 'lalang', 'belakang', 'tonggak', 'kayu', 'sebut'];0;0;1
['sungguh', 'aku', 'pernah', 'lihat', 'nabi', 'laksana', 'shalat', 'aku', 'baring', 'atas', 'tikar', 'beliau', 'arah', 'biblatnya', 'aku', 'perlu', 'aku', 'hadap', 'aku', 'pergi', 'pelanpelan', 'al', 'amasy', 'ibrahim', 'al', 'aswad', 'aisyah'];0;0;1
['tanding', 'dan', 'siap', 'pacu', 'jarak', 'mulai', 'al', 'hafya', 'tsaniyatul', 'wada', 'kuda', 'disiapkanuntuk', 'pacu', 'mulai', 'al', 'hafya', 'hingga', 'masjid', 'bani', 'zuraiq', 'abdullah', 'bin', 'umar', 'masuk', 'orang', 'ikut', 'pacu', 'sebut'];0;0;1
['pergi', 'bawa', 'kain', 'abu', 'jahm', 'ganti', 'pakai', 'polos', 'abu', 'jahm', 'sungguh', 'kain', 'tadi', 'ganggu', 'shalatku', 'hisyam', 'bin', 'urwah', 'kata', 'bapak', 'aisyah', 'kata', 'nabi', 'sabda', 'aku', 'lihat', 'gambar', 'aku', 'khawatir', 'gambar', 'ganggu'];1;0;1
['mau', 'kalian', 'aku', 'beritahu', 'tiga', 'orang', 'tadi', 'adapun', 'orang', 'minta', 'lindung', 'allah', 'allah', 'lindung', 'dua', 'malu', 'allah', 'allah', 'malu', 'kepada', 'tiga', 'paling', 'allah', 'allah', 'paling', 'dari'];0;0;1
['orang', 'sahabat', 'nabi', 'shallallahu', 'alaihi', 'wa', 'salam', 'keluar', 'diam', 'beliau', 'malam', 'gelap', 'gulita', 'akan', 'dua', 'lampu', 'kecil', 'rang', 'dua', 'dua', 'pisah', 'masingmasing', 'shahabat', 'sebut', 'iring', 'cahaya', 'hingga', 'tiba', 'temu', 'keluarga'];0;0;1
['sungguh', 'tadi', 'malam', 'turun', 'ayat', 'rasulullah', 'beliau', 'perintah', 'hadap', 'arah', 'kabah', 'orangorang', 'sedang', 'shalat', 'putar', 'hadap', 'kabah', 'padahal', 'wajahwajah', 'sedang', 'hadap', 'negeri', 'syam', 'kemudian', 'putar', 'arah', 'kabah'];0;0;1
['usap', 'sepatu', 'lalu', 'diri', 'shalat', 'tanya', 'kepada', 'lantas', 'jawab', 'aku', 'pernah', 'lihat', 'rasulullah', 'buat', 'ibrahim', 'kata', 'jadi', 'heran', 'jarir', 'masuk', 'orang', 'masuk', 'islam', 'belakang'];0;0;1
['aku', 'pernah', 'tidur', 'depan', 'rasulullah', 'kaki', 'ada', 'arah', 'kiblat', 'sujud', 'beliau', 'sentuh', 'tangan', 'aku', 'tarik', 'kaki', 'beliau', 'diri', 'aku', 'lurus', 'kaki', 'aisyah', 'kata', 'zaman', 'iku', 'rumahrumah', 'milik', 'lampu'];0;0;1
['wahai', 'kab', 'kab', 'bin', 'malik', 'jawab', 'wahai', 'rasulullah', 'aku', 'penuh', 'panggil', 'beliau', 'beri', 'isyarat', 'tangan', 'bebas', 'tengah', 'hutang', 'kab', 'bin', 'malik', 'kata', 'wahai', 'rasulullah', 'aku', 'laku', 'rasulullah', 'kemudian', 'sabda', 'sekarang', 'bayar'];1;0;1
['aku', 'pernah', 'tidur', 'depan', 'rasulullah', 'dua', 'kaki', 'arah', 'qiblat', 'shalatnya', 'sujud', 'beliau', 'sentuh', 'kaki', 'aku', 'tarik', 'dua', 'kaki', 'diri', 'aku', 'lurus', 'kaki', 'aisyah', 'kata', 'rumahrumah', 'lampu', 'terang'];0;0;1
['kamu', 'utus', 'abu', 'thalhah', 'aku', 'jawab', 'beliau', 'tanya', 'undang', 'makan', 'aku', 'jawab', 'benar', 'kemudian', 'beliau', 'sabda', 'orangorang', 'sama', 'beliau', 'berangkat', 'beliau', 'berangkat', 'aku', 'berangkat', 'sama'];0;0;1
['aku', 'pernah', 'lihat', 'nabi', 'shalat', 'aku', 'baring', 'atas', 'tikar', 'beliau', 'arah', 'kiblat', 'aku', 'suatu', 'perlu', 'aku', 'duduk', 'hingga', 'sebab', 'nabi', 'ganggu', 'aku', 'pergi', 'diamdiam', 'dekat', 'dua', 'kaki', 'beliau'];0;0;1
['rasulullah', 'keluar', 'terik', 'matahari', 'kemudian', 'beliau', 'laksana', 'shalat', 'zhuhur', 'ashar', 'rakaat', 'rakaat', 'bathha', 'hadap', 'tancap', 'buah', 'tongkat', 'beliau', 'berwudlu', 'orangorang', 'usap', 'bekas', 'air', 'wudlunya', 'badan'];0;0;1
['hendak', 'teman', 'pinjam', 'jilbab', 'milik', 'kepada', 'abdullah', 'bin', 'raja', 'kata', 'cerita', 'imran', 'cerita', 'muhammad', 'bin', 'sirin', 'cerita', 'ummu', 'athiyah', 'aku', 'dengar', 'nabi', 'sabda'];1;0;1
['nabi', 'keluar', 'buang', 'hajat', 'aku', 'orang', 'anak', 'kecil', 'ikut', 'beliau', 'bawa', 'tongkat', 'batang', 'kayu', 'bekas', 'tombak', 'bejana', 'isi', 'air', 'beliau', 'selesai', 'buang', 'hajat', 'beri', 'bejana', 'sebut', 'beliau'];0;0;1
['allah', 'wajib', 'shalat', 'awal', 'wajib', 'rakaat', 'rakaat', 'baik', 'mukim', 'jalan', 'kemudian', 'tetap', 'tentu', 'sebut', 'shalat', 'safar', 'jalan', 'tambah', 'shalat', 'mukim'];1;0;1
['sedang', 'shalat', 'sama', 'orang', 'banyak', 'mina', 'dinding', 'tabir', 'hadap', 'aku', 'lewat', 'depan', 'bagi', 'shaf', 'aku', 'lantas', 'turun', 'aku', 'biar', 'keledai', 'cari', 'makan', 'kemudian', 'aku', 'masuk', 'baris', 'shaf', 'orang', 'tegur'];0;0;1
['barangsiapa', 'shalat', 'shalat', 'hadap', 'arah', 'kiblat', 'makan', 'sembilan', 'orang', 'muslim', 'milik', 'lindung', 'allah', 'rasul', 'jangan', 'kalian', 'durhaka', 'allah', 'cedera', 'lindung'];0;1;1
['rakaat', 'rakaat', 'apabila', 'khawatir', 'masuk', 'shubuh', 'shalatlah', 'satu', 'rakaat', 'witir', 'tutup', 'shalatnya', 'belum', 'ibnu', 'umar', 'kata', 'jadi', 'witir', 'shalat', 'akhir', 'kalian', 'nabi', 'perintah'];1;0;1
['lepas', 'tsumamah', 'tsumamah', 'kemudian', 'masuk', 'kebun', 'kurma', 'dekat', 'masjid', 'mandi', 'masuk', 'masjid', 'ucap', 'aku', 'saksi', 'tuhan', 'hak', 'sembah', 'lian', 'allah', 'muhammad', 'utus', 'allah'];1;0;1
['nabi', 'pernah', 'kirim', 'pasu', 'kuda', 'datang', 'najed', 'kemudian', 'pasu', 'sebut', 'bawa', 'tawan', 'orang', 'lakilaki', 'bani', 'hanifah', 'nama', 'tsumamah', 'bin', 'utsal', 'kemudian', 'lakilaki', 'ikat', 'salah', 'satu', 'tiang', 'masjid'];0;0;1
['shalat', 'aku', 'tidur', 'samping', 'sujud', 'baju', 'beliau', 'kena', 'padahal', 'aku', 'sedang', 'haid', 'musaddad', 'tambah', 'khalid', 'kata', 'sulaiman', 'asy', 'syaibani', 'cerita', 'kepada', 'lafadz', 'aku', 'sedang', 'haid'];0;0;1
['shalat', 'sama', 'sahabat', 'daerah', 'bathha', 'hadap', 'beliau', 'tancap', 'buah', 'tombak', 'kecil', 'beliau', 'kerja', 'shalat', 'zhuhur', 'rakaat', 'shalat', 'ashar', 'rakaat', 'wanita', 'keledai', 'lalu', 'lalang', 'hadap'];0;0;1
['thawaflah', 'belakang', 'orang', 'kendara', 'aku', 'laku', 'thawaf', 'rasulullah', 'shalat', 'sisi', 'kabah', 'baca', 'waththuur', 'wa', 'kitaabim', 'masthuur', 'bukit', 'kitab', 'tulis', 'qs', 'ath', 'thuur'];1;0;1
['suatu', 'kaum', 'hamba', 'shalih', 'lakilaki', 'shalih', 'tinggal', 'bangun', 'masjid', 'atas', 'kubur', 'buat', 'patung', 'untuk', 'seburukburuk', 'makhluk', 'sisi', 'allah'];0;0;1
['pernah', 'shalat', 'gendong', 'umamah', 'binti', 'zainab', 'binti', 'rasulullah', 'riwayat', 'abu', 'al', 'ash', 'bin', 'rabiah', 'bin', 'abdu', 'syamsi', 'sebut', 'sujud', 'beliau', 'letak', 'anak', 'bila', 'diri', 'beliau', 'gendong'];0;0;1
['orang', 'kalian', 'shalat', 'hadap', 'batas', 'orang', 'kemudian', 'orang', 'hendak', 'lewat', 'hadap', 'hendak', 'cegah', 'mau', 'perang', 'setan'];1;1;1
['rasulullah', 'larang', 'orang', 'kena', 'pakai', 'shama', 'selimut', 'seluruh', 'bagi', 'badan', 'tutup', 'larang', 'orang', 'duduk', 'ihtiba', 'lembar', 'kain', 'hingga', 'tutup', 'bagi', 'malu'];0;1;1
['kasihan', 'ammar', 'bunuh', 'golong', 'durjana', 'ajak', 'surga', 'ajak', 'neraka', 'ibnu', 'abbas', 'kata', 'ammar', 'lantas', 'kata', 'aku', 'lindung', 'allah', 'fitnah', 'sebut'];0;0;1
['orang', 'mukmin', 'sedang', 'shalat', 'sungguh', 'sedang', 'hadap', 'rabbnya', 'jangan', 'ludah', 'arah', 'depan', 'belah', 'kanan', 'hendak', 'laku', 'arah', 'kiri', 'bawah', 'kaki'];1;1;1
['aku', 'pernah', 'baring', 'atas', 'tikar', 'lalu', 'nabi', 'datang', 'diri', 'laksana', 'shalat', 'tengah', 'tikar', 'aku', 'ganggu', 'beliau', 'aku', 'geser', 'kaki', 'pelanpekan', 'tikar', 'hingga', 'aku', 'keluar', 'selimut'];0;0;1
['nabi', 'masuk', 'kabah', 'beliau', 'doa', 'seluruh', 'sisi', 'laku', 'shalat', 'hingga', 'beliau', 'keluar', 'dari', 'beliau', 'kemudian', 'shalat', 'rakaat', 'pandang', 'kabah', 'lalu', 'sabda', 'ini', 'kiblat'];0;0;1
['jangan', 'kalian', 'pasuk', 'tempat', 'hun', 'siksa', 'kalian', 'menang', 'menang', 'jangan', 'kalian', 'masuk', 'kalian', 'dapat', 'mushibah', 'bagaimana', 'dapat'];0;1;1
['larang', 'orang', 'lakilaki', 'ludah', 'arah', 'depan', 'belah', 'kanan', 'hendak', 'laku', 'arah', 'kiri', 'bawah', 'kaki', 'kiri', 'az', 'zuhri', 'dengar', 'humaid', 'abu', 'said'];1;1;1
['bebas', 'hutang', 'beliau', 'lalu', 'beri', 'isyarat', 'bebas', 'tengah', 'kab', 'bin', 'malik', 'jawab', 'aku', 'laku', 'wahai', 'rasulullah', 'beliau', 'lalu', 'sabda', 'ibnu', 'abu', 'hadrad', 'sekarang', 'bayar'];1;0;1
['malaikat', 'selalu', 'beri', 'shalawat', 'doa', 'salah', 'orang', 'kalian', 'lama', 'tempat', 'shalat', 'berhadats', 'malaikat', 'kata', 'allah', 'ampun', 'allah', 'rahmat'];0;0;1
['sungguh', 'orang', 'shalih', 'tinggal', 'diri', 'masjid', 'atas', 'kubur', 'buat', 'patung', 'sana', 'seburukburuk', 'makhluk', 'sisi', 'allah', 'hari', 'kiyamat'];0;0;1
['sungguh', 'aku', 'pernah', 'lihat', 'rasulullah', 'shalat', 'aku', 'baring', 'beliau', 'arah', 'kiblat', 'sujud', 'beliau', 'dorong', 'kaki', 'tangan', 'aku', 'segera', 'tarik', 'dua', 'kaki'];0;0;1
['moga', 'laknat', 'allah', 'tertipa', 'orangorang', 'yahudi', 'nashara', 'jadi', 'kubur', 'nabi', 'masjid', 'beliau', 'beri', 'ingat', 'kaum', 'muslimin', 'atas', 'apa', 'laku'];0;0;1
['mana', 'tempat', 'rumah', 'kau', 'suka', 'aku', 'pimpin', 'shalat', 'aku', 'tunjuk', 'suatu', 'tempat', 'lalu', 'nabi', 'takbir', 'buat', 'shaf', 'belakang', 'kemudian', 'beliau', 'shalat', 'rakaat'];0;0;1
['nabi', 'larang', 'macam', 'jual', 'beli', 'jual', 'beli', 'al', 'limas', 'an', 'nibadz', 'larang', 'cara', 'pakai', 'pakai', 'shama', 'orang', 'lakilaki', 'duduk', 'ihtiba', 'kena', 'satu', 'kain'];0;1;1
['turun', 'ayatayat', 'surah', 'al', 'baqarah', 'masalah', 'riba', 'nabi', 'keluar', 'masjid', 'lalu', 'baca', 'ayatayat', 'sebut', 'manusia', 'kemudian', 'beliau', 'haram', 'dagang', 'khamer'];0;1;1
['nabi', 'shalat', 'kabah', 'bilal', 'jawab', 'rakaat', 'sisi', 'tiang', 'belah', 'kiri', 'arah', 'kamu', 'masuk', 'lalu', 'beliau', 'keluar', 'shalat', 'hadap', 'kabah', 'rakaat'];0;0;1
['baring', 'masjid', 'letak', 'satu', 'kaki', 'atas', 'kaki', 'ibnu', 'syihab', 'said', 'bin', 'al', 'musayyab', 'kata', 'umar', 'utsman', 'laku', 'rupa'];0;0;1
['salah', 'orang', 'kalian', 'ludah', 'jangan', 'buang', 'arah', 'depan', 'belah', 'kanan', 'hendak', 'laku', 'arah', 'kiri', 'bawah', 'kaki', 'kiri'];1;1;1
['wahai', 'rasulullah', 'bagaimana', 'dapat', 'orang', 'suami', 'dapat', 'lakilaki', 'sama', 'isterinya', 'lalu', 'dua', 'saling', 'laknat', 'masjid', 'aku', 'menyaksiakannya'];0;0;1
['shalat', 'atas', 'tunggang', 'hadap', 'arah', 'tunggang', 'hadap', 'beliau', 'hendak', 'laksana', 'shalat', 'fardlu', 'beliau', 'turun', 'lalu', 'shalat', 'hadap', 'kiblat'];0;0;1
['shalat', 'fajar', 'ikut', 'wanitawanita', 'muminat', 'wajah', 'tutup', 'kerudung', 'kemudian', 'rumah', 'masingmasing', 'tahu', 'orang'];0;0;1
['shalat', 'aku', 'ada', 'samping', 'aku', 'sedang', 'haid', 'setiapkali', 'beliau', 'sujud', 'pakai', 'beliau', 'kena', 'aku', 'beliau', 'shalat', 'atas', 'tikar', 'kecil'];0;0;1
['siapa', 'bangun', 'masjid', 'bukair', 'kata', 'turut', 'beliau', 'kata', 'harap', 'ridla', 'allah', 'allah', 'bangun', 'untuk', 'surga'];0;0;1
['kamu', 'shalat', 'orang', 'kata', 'aku', 'rasa', 'cukup', 'hudzaifah', 'kata', 'anda', 'kamu', 'tinggal', 'kamu', 'tinggal', 'dunia', 'bukan', 'atas', 'sunah', 'muhammad'];0;0;1
['salah', 'orang', 'kalian', 'ludah', 'jangan', 'ludah', 'arah', 'kiblat', 'belah', 'kanan', 'hendak', 'laku', 'arah', 'kiri', 'bawah', 'kaki', 'kiri'];1;1;1
['kalian', 'lihat', 'kiblat', 'sini', 'allah', 'tidak', 'sembunyi', 'bagi', 'khusyuk', 'rukuk', 'kalian', 'sungguh', 'aku', 'lihat', 'belakang', 'punggung'];0;0;1
['barangsiapa', 'lewat', 'bawa', 'panah', 'masjid', 'pasar', 'hendak', 'pegang', 'ujung', 'panah', 'tangan', 'luka', 'orang', 'muslim'];1;0;1
['sungguh', 'orang', 'mukmin', 'mukmin', 'lain', 'satu', 'bangun', 'saling', 'kuat', 'satu', 'sama', 'kemudian', 'beliau', 'anyam', 'jari', 'jemari'];0;0;1
['aku', 'pernah', 'lihat', 'sahabat', 'senior', 'lomba', 'dekat', 'tiang', 'adzan', 'maghrib', 'syubah', 'tambah', 'amru', 'anas', 'nabi', 'keluar'];0;0;1
['shalat', 'aku', 'tidur', 'atas', 'ranjang', 'bentang', 'hap', 'witir', 'beliau', 'bangun', 'aku', 'hingga', 'aku', 'shalat', 'witir'];0;0;1
['shalat', 'sama', 'nabi', 'lalu', 'salah', 'orang', 'letak', 'salah', 'satu', 'ujung', 'baju', 'tempat', 'sujud', 'panas', 'tempat', 'sujud'];0;0;1
['jangan', 'sekalikali', 'salah', 'orang', 'kalian', 'ludah', 'arah', 'depan', 'samping', 'kanan', 'hendak', 'arah', 'kiri', 'bawah', 'kaki'];1;1;1
['neraka', 'lihat', 'kepada', 'pernah', 'sekalipun', 'aku', 'lihat', 'suatu', 'pandang', 'lebih', 'keri', 'hari'];0;0;1
['orang', 'kalian', 'diri', 'shalat', 'jangan', 'ludah', 'arah', 'depan', 'allah', 'ada', 'hadap', 'shalat'];0;1;1
['jangan', 'salah', 'orang', 'kalian', 'shalat', 'guna', 'satu', 'kain', 'hingga', 'lembar', 'kain', 'tutup', 'dua', 'pundak'];0;1;1
['shalat', 'kandang', 'kambing', 'aku', 'dengar', 'anas', 'kata', 'beliau', 'shalat', 'kandang', 'kambing', 'masjid', 'bangun'];0;0;1
['sedang', 'shalat', 'aisyah', 'baring', 'beliau', 'arah', 'kiblat', 'atas', 'tempat', 'tidur', 'guna', 'tidur', 'dua'];0;0;1
['diri', 'laksana', 'shalat', 'malam', 'aku', 'baring', 'bentang', 'beliau', 'arah', 'kiblat', 'tempat', 'tidur', 'keluarga'];0;0;1
['shalat', 'rumah', 'ummu', 'salamah', 'kena', 'satu', 'kain', 'tutup', 'seluruh', 'badan', 'letak', 'dua', 'pundak'];0;0;1
['shalatlah', 'rakaat', 'beliau', 'punya', 'hutang', 'kepada', 'beliau', 'bayar', 'beri', 'tambah', 'kepada'];1;0;1
['sungguh', 'shalat', 'rukuk', 'aku', 'lihat', 'kalian', 'belakang', 'bagaimana', 'sekarang', 'aku', 'lihat', 'kalian'];0;0;1
['suka', 'dahulu', 'kanan', 'buat', 'suci', 'naik', 'kendara', 'pakai', 'sandal'];0;0;1
['tempat', 'tidur', 'hadap', 'tempat', 'shalat', 'nabi', 'terkadang', 'pakai', 'beliau', 'kena', 'aku', 'sedang', 'tidur'];0;0;1
['shalat', 'rumah', 'ummu', 'salamah', 'kena', 'satu', 'kain', 'dua', 'sisi', 'gantung', 'dua', 'pundak'];0;0;1
['sedang', 'shalat', 'aisyah', 'pernah', 'tidur', 'arah', 'kiblat', 'beliau', 'tidur', 'atas', 'kasur', 'posisi', 'jenazah'];0;0;1
['hingga', 'tampak', 'putih', 'ketiak', 'al', 'laits', 'kata', 'cerita', 'kapadaku', 'jafar', 'bin', 'rabiah'];0;0;1
['jadi', 'bagi', 'shalat', 'kalian', 'rumah', 'kalian', 'jangan', 'kalian', 'jadi', 'kubur'];1;1;0
['perintah', 'budak', 'tukang', 'kayu', 'buat', 'tangga', 'mimbar', 'untuk', 'hingga', 'aku', 'duduk', 'atas'];0;0;1
['barangsiapa', 'shalat', 'guna', 'satu', 'kain', 'hendak', 'serempangkan', 'dua', 'pundak'];1;0;1
['orang', 'musyrik', 'haj', 'tahun', 'thawaf', 'ada', 'telanjang'];0;1;1
['tunjuk', 'kubur', 'pada', 'beliau', 'kemudian', 'datang', 'kubur', 'orang', 'kemudian', 'menshalatinya'];0;0;1
['allah', 'laknat', 'yahudi', 'nashara', 'jadi', 'kubur', 'nabi', 'masjid'];0;0;1
['jarak', 'tempat', 'shalat', 'rasulullah', 'dinding', 'batas', 'lebar', 'jalan', 'kambing'];0;0;1
['salah', 'orang', 'kalian', 'masuk', 'masjid', 'hendak', 'shalat', 'rakaat', 'duduk'];1;0;1
['singkir', 'kain', 'gambarbambarnya', 'selalu', 'ganggu', 'shalatku'];1;0;1
['ludah', 'masjid', 'suatu', 'dosa', 'kafarahnya', 'tebus', 'kubur'];0;0;1
['shalat', 'hadap', 'unta', 'kata', 'aku', 'pernah', 'lihat', 'rasulullah', 'laku'];0;0;1
['pernah', 'tidur', 'masjid', 'nabi', 'pemuda', 'lajang', 'punya', 'keluarga'];0;0;1
['jangan', 'kalian', 'angkat', 'kepala', 'kalian', 'hingga', 'lakilaki', 'duduk'];0;1;1
['jarak', 'dinding', 'masjid', 'mimbar', 'kirakira', 'ukur', 'kambing', 'lewat'];0;0;1
['lihat', 'ludah', 'ingus', 'dinding', 'kiblat', 'beliau', 'lalu', 'gosok'];0;0;1
['shalat', 'kena', 'satu', 'kain', 'ikat', 'dua', 'sisi'];0;0;1
['nabi', 'pernah', 'shalat', 'pakai', 'sandal', 'jawab'];0;0;1
['silah', 'kalau', 'kamu', 'mau', 'wanita', 'buat', 'buah', 'mimbar'];0;0;1
['wahai', 'abu', 'thurab', 'bangun', 'wahai', 'abu', 'thurab', 'bangun'];0;0;1
['sungguh', 'aku', 'lihat', 'nabi', 'pilih', 'shalat', 'situ'];0;0;1
['tancap', 'buah', 'tombak', 'lalu', 'shalat', 'hadap'];0;0;1
['orang', 'kalian', 'milik', 'baju'];0;0;1
['duduk', 'atas', 'dua', 'kaki', 'lalu', 'sujud', 'kali'];0;0;1
['patut', 'orang', 'takwa'];0;0;1
['shalat', 'kena', 'satu', 'kain'];0;0;1
['usap', 'dua', 'sepatu', 'lalu', 'shalat'];0;0;1
['usap', 'dua', 'sepatu', 'shalat'];0;0;1
['shalat', 'atas', 'tikar', 'kecil'];0;0;1
['shalat', 'atas', 'kubur'];0;0;1
['jaga', 'ujung', 'panah'];1;0;0
['orang', 'duduk', 'bumi', 'tunggu', 'shalat', 'kalian', 'ibnu', 'umar', 'masalah', 'beliau', 'maju', 'akhir', 'pelaksanakaannya', 'ibnu', 'umar', 'tidur', 'shalat', 'isya', 'ibnu', 'juraij', 'kata', 'aku', 'tanya', 'atha', 'lalu', 'kata', 'aku', 'dengar', 'ibnu', 'abbas', 'kata', 'pernah', 'suatu', 'malam', 'rasulullah', 'akhir', 'shalat', 'isya', 'hingga', 'banyak', 'orang', 'tidur', 'kemudian', 'bangun', 'lalu', 'tidur', 'kemudian', 'bangun', 'umar', 'bin', 'al', 'khaththab', 'lalu', 'diri', 'kata', 'shalat', 'atha', 'kata', 'ibnu', 'abbas', 'nabi', 'kemudian', 'keluar', 'letak', 'tangan', 'kepala', 'akan', 'aku', 'lihat', 'rambut', 'beliau', 'basah', 'tetes', 'air', 'beliau', 'kemudiaan', 'sabda', 'anda', 'berat', 'ummatku', 'niscaya', 'aku', 'perintah', 'laksana', 'shalat', 'isya', 'waktu', 'sekarang', 'aku', 'ibnu', 'juraij', 'kemudian', 'tanya', 'atha', 'pasti', 'nabi', 'letak', 'tangan', 'kepala', 'seabgaimana', 'berita', 'ibnu', 'abbas', 'atha', 'renggang', 'sedikit', 'jarijarinya', 'kemudian', 'letak', 'ujung', 'jari', 'atas', 'sisi', 'kepala', 'kemudian', 'tekan', 'gerak', 'keliling', 'kepala', 'hingga', 'ibu', 'jari', 'sentuh', 'ujung', 'telinga', 'mulai', 'pelipis', 'hingga', 'pangkal', 'jenggot', 'laku', 'pelan', 'cepat', 'sedang', 'lalu', 'beliau', 'sabda', 'anda', 'berat', 'ummatku', 'niscaya', 'aku', 'perintah', 'laksana', 'shalat', 'waktu', 'sekarang'];0;0;1
['fitnah', 'orang', 'keluarga', 'harta', 'anak', 'tetangga', 'fitnah', 'hapus', 'amal', 'shalat', 'puasa', 'sedekah', 'amar', 'maruf', 'nahi', 'munkar', 'umar', 'kata', 'bukan', 'aku', 'mau', 'fitnah', 'dahsyat', 'dahsyat', 'air', 'laut', 'hudzaifah', 'kata', 'wahai', 'amirul', 'mukminin', 'sungguh', 'fitnah', 'bahaya', 'engkau', 'engkau', 'dengan', 'halang', 'pintu', 'tutup', 'umar', 'tanya', 'pintu', 'rusak', 'buka', 'hudzaifah', 'jawab', 'rusak', 'umar', 'kata', 'kalau', 'tutup', 'lama', 'perawi', 'tanya', 'umar', 'erti', 'pintu', 'maksud', 'hudzaifah', 'jawab', 'bagaimana', 'erti', 'pagi', 'malam', 'hari', 'aku', 'cerita', 'kepada', 'suatu', 'hadits', 'rancu', 'takut', 'tanya', 'hudzaifah', 'lalu', 'aku', 'suruh', 'masruq', 'lalu', 'tanya', 'kepada', 'hudzaifah', 'lalu', 'jawab', 'pintu', 'umar'];0;0;1
['malaikat', 'jibril', 'pernah', 'turun', 'kemudian', 'laksana', 'shalat', 'kemudian', 'rasulullah', 'ikut', 'laksana', 'shalat', 'kemudian', 'jibril', 'shalat', 'rasulullah', 'ikut', 'shalat', 'kemudian', 'jibril', 'shalat', 'rasulullah', 'ikut', 'shalat', 'kemudian', 'jibril', 'shalat', 'rasulullah', 'ikut', 'shalat', 'kemudian', 'jibril', 'shalat', 'rasulullah', 'ikut', 'shalat', 'kemudian', 'jibril', 'kata', 'ini', 'waktuwaktu', 'perintah', 'kepada', 'engkau', 'laksana', 'umar', 'lalu', 'kata', 'urwah', 'tahu', 'apa', 'kamu', 'cerita', 'sungguh', 'jibril', 'datang', 'jelas', 'rasulullah', 'waktuwaktu', 'shalat', 'urwah', 'kata', 'begitu', 'ada', 'bahwasanya', 'basyir', 'bin', 'abu', 'masud', 'cerita', 'bapak', 'urwah', 'kata', 'aisyah', 'cerita', 'kepada', 'rasulullah', 'pernah', 'laksana', 'shalat', 'ashar', 'cahaya', 'matahari', 'kamar', 'nampak'];0;0;1
